ac_number,ac_name,part_no,ps_name,lang,roll_type,expected_size_mb,filename,raw_bytes,compressed_bytes,pages,status
39,Sugnoo,15,15 - Wangoo (A),ENG,final,8.63,AC39_part015_final_ENG.pdf,,6733265,,done
39,Sugnoo,15,15 - Wangoo (A),BEN,final,9.62,AC39_part015_final_BEN.pdf,,6976120,,done
39,Sugnoo,16,16 - Wangoo Tera-1,ENG,final,6.23,AC39_part016_final_ENG.pdf,,4760154,,done
39,Sugnoo,16,16 - Wangoo Tera-1,BEN,final,6.96,AC39_part016_final_BEN.pdf,,4955909,,done
39,Sugnoo,17,17 - Wangoo Tera-2,ENG,final,6.79,AC39_part017_final_ENG.pdf,,5228419,,done
39,Sugnoo,17,17 - Wangoo Tera-2,BEN,final,7.53,AC39_part017_final_BEN.pdf,,5415528,,done
39,Sugnoo,18,18 - Wangoo Laipham,ENG,final,11.01,AC39_part018_final_ENG.pdf,,8695138,,done
39,Sugnoo,18,18 - Wangoo Laipham,BEN,final,12.33,AC39_part018_final_BEN.pdf,,9063594,,done
39,Sugnoo,19,19 - Chairel Khongnang Leikai,ENG,final,8.21,AC39_part019_final_ENG.pdf,,6376499,,done
39,Sugnoo,19,19 - Chairel Khongnang Leikai,BEN,final,9.2,AC39_part019_final_BEN.pdf,,6636763,,done
39,Sugnoo,20,20 - Nungoo Khongyam,ENG,final,6.14,AC39_part020_final_ENG.pdf,,4670956,,done
39,Sugnoo,20,20 - Nungoo Khongyam,BEN,final,6.78,AC39_part020_final_BEN.pdf,,4811333,,done
39,Sugnoo,21,21 - Chairel Makha Leikai,ENG,final,6.76,AC39_part021_final_ENG.pdf,,5205481,,done
39,Sugnoo,21,21 - Chairel Makha Leikai,BEN,final,7.55,AC39_part021_final_BEN.pdf,,5412812,,done
39,Sugnoo,22,"22 - Tangjeng Khunjao, Mangjing & Khongyam Makha Leikai",ENG,final,6.67,AC39_part022_final_ENG.pdf,,5056255,,done
39,Sugnoo,22,"22 - Tangjeng Khunjao, Mangjing & Khongyam Makha Leikai",BEN,final,7.33,AC39_part022_final_BEN.pdf,,5186678,,done
39,Sugnoo,23,23 - Chajing Khunou Khorshantanbi,ENG,final,10.24,AC39_part023_final_ENG.pdf,,7957461,,done
39,Sugnoo,23,23 - Chajing Khunou Khorshantanbi,BEN,final,11.29,AC39_part023_final_BEN.pdf,,8166585,,done
39,Sugnoo,24,24 - Sugnoo Awang Leikai (A),ENG,final,6.37,AC39_part024_final_ENG.pdf,,4877270,,done
39,Sugnoo,24,24 - Sugnoo Awang Leikai (A),BEN,final,7.06,AC39_part024_final_BEN.pdf,,5049613,,done
39,Sugnoo,25,25 - Sugnoo Awang Leikai (A-1),ENG,final,5.85,AC39_part025_final_ENG.pdf,,4471676,,done
39,Sugnoo,25,25 - Sugnoo Awang Leikai (A-1),BEN,final,6.45,AC39_part025_final_BEN.pdf,,4603340,,done
39,Sugnoo,26,26 - Sugnoo Awang Leikai (B),ENG,final,10.71,AC39_part026_final_ENG.pdf,,8442661,,done
39,Sugnoo,26,26 - Sugnoo Awang Leikai (B),BEN,final,11.95,AC39_part026_final_BEN.pdf,,8770602,,done
39,Sugnoo,27,27 - Sugnoo Makha Leikai (A),ENG,final,7.1,AC39_part027_final_ENG.pdf,,5479740,,done
39,Sugnoo,27,27 - Sugnoo Makha Leikai (A),BEN,final,7.89,AC39_part027_final_BEN.pdf,,5682879,,done
39,Sugnoo,28,28 - Sugnoo Makha Leikai (B),ENG,final,6.53,AC39_part028_final_ENG.pdf,,4955329,,done
39,Sugnoo,28,28 - Sugnoo Makha Leikai (B),BEN,final,7.23,AC39_part028_final_BEN.pdf,,5126410,,done
39,Sugnoo,29,"29 - Serou Part (1) Mayai, Makha Leikai",ENG,final,7.48,AC39_part029_final_ENG.pdf,,5736572,,done
39,Sugnoo,29,"29 - Serou Part (1) Mayai, Makha Leikai",BEN,final,8.28,AC39_part029_final_BEN.pdf,,5925473,,done
39,Sugnoo,30,30 - Serou Part (2) Awang Leikai Bazar,ENG,final,10.91,AC39_part030_final_ENG.pdf,,8598558,,done
39,Sugnoo,30,30 - Serou Part (2) Awang Leikai Bazar,BEN,final,12.02,AC39_part030_final_BEN.pdf,,8819937,,done
39,Sugnoo,31,31 - Serou Part (3),ENG,final,9.37,AC39_part031_final_ENG.pdf,,7418150,,done
39,Sugnoo,31,31 - Serou Part (3),BEN,final,10.24,AC39_part031_final_BEN.pdf,,7579125,,done
39,Sugnoo,32,32 - Serou Part (2),ENG,final,7.41,AC39_part032_final_ENG.pdf,,5811975,,done
39,Sugnoo,32,32 - Serou Part (2),BEN,final,8.12,AC39_part032_final_BEN.pdf,,5948066,,done
39,Sugnoo,33,33 - Waikhong Ningthoumanai,ENG,final,9.27,AC39_part033_final_ENG.pdf,,7280468,,done
39,Sugnoo,33,33 - Waikhong Ningthoumanai,BEN,final,10.33,AC39_part033_final_BEN.pdf,,7526759,,done
39,Sugnoo,34,34 - Wangoo Warukok,ENG,final,4.11,AC39_part034_final_ENG.pdf,,2993885,,done
39,Sugnoo,34,34 - Wangoo Warukok,BEN,final,4.51,AC39_part034_final_BEN.pdf,,3073077,,done
39,Sugnoo,35,35 - Wangoo Laipham Awang Leikai,ENG,final,8.75,AC39_part035_final_ENG.pdf,,6821117,,done
39,Sugnoo,35,35 - Wangoo Laipham Awang Leikai,BEN,final,9.69,AC39_part035_final_BEN.pdf,,7058497,,done
40,Jiribam,1,1 - Kalinagar (A),ENG,final,7.14,AC40_part001_final_ENG.pdf,,5493135,,done
40,Jiribam,1,1 - Kalinagar (A),BEN,final,7.97,AC40_part001_final_BEN.pdf,,5705499,,done
40,Jiribam,2,2 - Kalinagar (B),ENG,final,6.06,AC40_part002_final_ENG.pdf,,4629371,,done
40,Jiribam,2,2 - Kalinagar (B),BEN,final,6.69,AC40_part002_final_BEN.pdf,,4776460,,done
40,Jiribam,3,3 - Babupara (A),ENG,final,7.96,AC40_part003_final_ENG.pdf,,6169892,,done
40,Jiribam,3,3 - Babupara (A),BEN,final,8.91,AC40_part003_final_BEN.pdf,,6420270,,done
40,Jiribam,4,4 - Babupara (B),ENG,final,6.9,AC40_part004_final_ENG.pdf,,5360787,,done
40,Jiribam,4,4 - Babupara (B),BEN,final,7.72,AC40_part004_final_BEN.pdf,,5578034,,done
40,Jiribam,5,5 - Babupara (C),ENG,final,8.88,AC40_part005_final_ENG.pdf,,6901489,,done
40,Jiribam,5,5 - Babupara (C),BEN,final,9.99,AC40_part005_final_BEN.pdf,,7209993,,done
40,Jiribam,6,6 - Dibong,ENG,final,8.06,AC40_part006_final_ENG.pdf,,6303284,,done
40,Jiribam,6,6 - Dibong,BEN,final,9.0,AC40_part006_final_BEN.pdf,,6539881,,done
40,Jiribam,7,7 - Kadamtala,ENG,final,4.77,AC40_part007_final_ENG.pdf,,3598956,,done
40,Jiribam,7,7 - Kadamtala,BEN,final,5.3,AC40_part007_final_BEN.pdf,,3725606,,done
40,Jiribam,8,8 - Islamabad,ENG,final,7.25,AC40_part008_final_ENG.pdf,,5714079,,done
40,Jiribam,8,8 - Islamabad,BEN,final,8.15,AC40_part008_final_BEN.pdf,,5968067,,done
40,Jiribam,9,9 - Chingdong Leikai,ENG,final,6.71,AC40_part009_final_ENG.pdf,,5139844,,done
40,Jiribam,9,9 - Chingdong Leikai,BEN,final,7.55,AC40_part009_final_BEN.pdf,,5368265,,done
40,Jiribam,10,10 - Champanagar,ENG,final,8.33,AC40_part010_final_ENG.pdf,,6492344,,done
40,Jiribam,10,10 - Champanagar,BEN,final,9.29,AC40_part010_final_BEN.pdf,,6739331,,done
40,Jiribam,11,11 - Chandrapur,ENG,final,9.51,AC40_part011_final_ENG.pdf,,7593009,,done
40,Jiribam,11,11 - Chandrapur,BEN,final,10.71,AC40_part011_final_BEN.pdf,,7916385,,done
40,Jiribam,12,12 - Hilghat (A),ENG,final,10.75,AC40_part012_final_ENG.pdf,,8622774,,done
40,Jiribam,12,12 - Hilghat (A),BEN,final,12.14,AC40_part012_final_BEN.pdf,,9020293,,done
40,Jiribam,13,13 - Hilghat (B),ENG,final,7.75,AC40_part013_final_ENG.pdf,,6052563,,done
40,Jiribam,13,13 - Hilghat (B),BEN,final,8.71,AC40_part013_final_BEN.pdf,,6301588,,done
40,Jiribam,14,14 - Hilghat Khunou,ENG,final,10.12,AC40_part014_final_ENG.pdf,,7980155,,done
40,Jiribam,14,14 - Hilghat Khunou,BEN,final,11.37,AC40_part014_final_BEN.pdf,,8275646,,done
40,Jiribam,15,15 - Uchathol,ENG,final,7.49,AC40_part015_final_ENG.pdf,,5838972,,done
40,Jiribam,15,15 - Uchathol,BEN,final,8.41,AC40_part015_final_BEN.pdf,,6085877,,done
40,Jiribam,16,16 - Boroikhal,ENG,final,1.27,AC40_part016_final_ENG.pdf,,719242,,done
40,Jiribam,16,16 - Boroikhal,BEN,final,1.34,AC40_part016_final_BEN.pdf,,724233,,done
40,Jiribam,17,17 - Babukhal,ENG,final,2.6,AC40_part017_final_ENG.pdf,,1781926,,done
40,Jiribam,17,17 - Babukhal,BEN,final,2.86,AC40_part017_final_BEN.pdf,,1841221,,done
40,Jiribam,18,18 - Aglapur,ENG,final,5.97,AC40_part018_final_ENG.pdf,,4742462,,done
40,Jiribam,18,18 - Aglapur,BEN,final,6.78,AC40_part018_final_BEN.pdf,,4986454,,done
40,Jiribam,19,19 - Lalpani,ENG,final,9.47,AC40_part019_final_ENG.pdf,,7561482,,done
40,Jiribam,19,19 - Lalpani,BEN,final,10.72,AC40_part019_final_BEN.pdf,,7947689,,done
40,Jiribam,20,20 - Rashidpur,ENG,final,5.4,AC40_part020_final_ENG.pdf,,4123058,,done
40,Jiribam,20,20 - Rashidpur,BEN,final,6.1,AC40_part020_final_BEN.pdf,,4336429,,done
40,Jiribam,21,21 - Sonapur (A),ENG,final,8.25,AC40_part021_final_ENG.pdf,,6551745,,done
40,Jiribam,21,21 - Sonapur (A),BEN,final,9.34,AC40_part021_final_BEN.pdf,,6886474,,done
40,Jiribam,22,22 - Sonapur (B),ENG,final,6.56,AC40_part022_final_ENG.pdf,,5240072,,done
40,Jiribam,22,22 - Sonapur (B),BEN,final,7.43,AC40_part022_final_BEN.pdf,,5502529,,done
40,Jiribam,23,23 - Ahmedabad,ENG,final,10.72,AC40_part023_final_ENG.pdf,,8643248,,done
40,Jiribam,23,23 - Ahmedabad,BEN,final,12.17,AC40_part023_final_BEN.pdf,,9086733,,done
40,Jiribam,24,24 - Kashimpur,ENG,final,8.53,AC40_part024_final_ENG.pdf,,6773882,,done
40,Jiribam,24,24 - Kashimpur,BEN,final,9.67,AC40_part024_final_BEN.pdf,,7115969,,done
40,Jiribam,25,25 - Jairolpokpi,ENG,final,8.03,AC40_part025_final_ENG.pdf,,6345835,,done
40,Jiribam,25,25 - Jairolpokpi,BEN,final,9.02,AC40_part025_final_BEN.pdf,,6620248,,done
40,Jiribam,26,26 - Leishabithol,ENG,final,8.54,AC40_part026_final_ENG.pdf,,6733444,,done
40,Jiribam,26,26 - Leishabithol,BEN,final,9.64,AC40_part026_final_BEN.pdf,,7053863,,done
40,Jiribam,27,27 - Latingkhal (A),ENG,final,7.68,AC40_part027_final_ENG.pdf,,6061739,,done
40,Jiribam,27,27 - Latingkhal (A),BEN,final,8.46,AC40_part027_final_BEN.pdf,,6246403,,done
40,Jiribam,28,28 - Latingkhal (B),ENG,final,6.94,AC40_part028_final_ENG.pdf,,5376220,,done
40,Jiribam,28,28 - Latingkhal (B),BEN,final,7.67,AC40_part028_final_BEN.pdf,,5558718,,done
40,Jiribam,29,29 - Nungphou,ENG,final,6.1,AC40_part029_final_ENG.pdf,,4666316,,done
40,Jiribam,29,29 - Nungphou,BEN,final,6.68,AC40_part029_final_BEN.pdf,,4792263,,done
40,Jiribam,30,30 - Tilka,ENG,final,6.52,AC40_part030_final_ENG.pdf,,5129714,,done
40,Jiribam,30,30 - Tilka,BEN,final,7.22,AC40_part030_final_BEN.pdf,,5299394,,done
40,Jiribam,31,31 - Baiboni,ENG,final,6.2,AC40_part031_final_ENG.pdf,,4748852,,done
40,Jiribam,31,31 - Baiboni,BEN,final,6.83,AC40_part031_final_BEN.pdf,,4891716,,done
40,Jiribam,32,32 - Bhutangkhal,ENG,final,8.1,AC40_part032_final_ENG.pdf,,6439939,,done
40,Jiribam,32,32 - Bhutangkhal,BEN,final,8.96,AC40_part032_final_BEN.pdf,,6647801,,done
40,Jiribam,33,33 - Chhotobekra,ENG,final,7.04,AC40_part033_final_ENG.pdf,,5555280,,done
40,Jiribam,33,33 - Chhotobekra,BEN,final,7.81,AC40_part033_final_BEN.pdf,,5745366,,done
40,Jiribam,34,34 - Borobekra,ENG,final,7.41,AC40_part034_final_ENG.pdf,,5801541,,done
40,Jiribam,34,34 - Borobekra,BEN,final,8.3,AC40_part034_final_BEN.pdf,,6045855,,done
40,Jiribam,35,35 - Goakhal,ENG,final,6.11,AC40_part035_final_ENG.pdf,,4734138,,done
40,Jiribam,35,35 - Goakhal,BEN,final,6.78,AC40_part035_final_BEN.pdf,,4900652,,done
40,Jiribam,36,36 - Jakuradhor (A),ENG,final,10.03,AC40_part036_final_ENG.pdf,,8019865,,done
40,Jiribam,36,36 - Jakuradhor (A),BEN,final,11.08,AC40_part036_final_BEN.pdf,,8289685,,done
40,Jiribam,37,37 - Bhowmikpara,ENG,final,8.83,AC40_part037_final_ENG.pdf,,7074381,,done
40,Jiribam,37,37 - Bhowmikpara,BEN,final,9.97,AC40_part037_final_BEN.pdf,,7405795,,done
40,Jiribam,38,38 - Narayanpur,ENG,final,4.46,AC40_part038_final_ENG.pdf,,3397751,,done
40,Jiribam,38,38 - Narayanpur,BEN,final,4.87,AC40_part038_final_BEN.pdf,,3484941,,done
40,Jiribam,39,39 - Jakuradhor (B),ENG,final,5.78,AC40_part039_final_ENG.pdf,,4488169,,done
40,Jiribam,39,39 - Jakuradhor (B),BEN,final,6.42,AC40_part039_final_BEN.pdf,,4654926,,done
40,Jiribam,40,40 - Durgapur,ENG,final,6.95,AC40_part040_final_ENG.pdf,,5470523,,done
40,Jiribam,40,40 - Durgapur,BEN,final,7.76,AC40_part040_final_BEN.pdf,,5679797,,done
41,Chandel,1,1 - Purum Pantha,ENG,final,4.9,AC41_part001_final_ENG.pdf,,3717236,,done
41,Chandel,2,2 - Purum Khullen,ENG,final,5.42,AC41_part002_final_ENG.pdf,,4199135,,done
41,Chandel,3,3 - Wangparal,ENG,final,5.65,AC41_part003_final_ENG.pdf,,4407600,,done
41,Chandel,4,4 - Salemthar,ENG,final,4.22,AC41_part004_final_ENG.pdf,,3159102,,done
41,Chandel,5,5 - Thamlapokpi,ENG,final,4.15,AC41_part005_final_ENG.pdf,,3125596,,done
41,Chandel,6,6 - Heigru Tampak,ENG,final,3.54,AC41_part006_final_ENG.pdf,,2574972,,done
41,Chandel,7,7 - Leipung Tampak,ENG,final,5.8,AC41_part007_final_ENG.pdf,,4453275,,done
41,Chandel,8,8 - Thamla Khuren,ENG,final,5.3,AC41_part008_final_ENG.pdf,,4098857,,done
41,Chandel,9,9 - Lamkang Khunou,ENG,final,3.61,AC41_part009_final_ENG.pdf,,2736690,,done
41,Chandel,10,10 - Betuk Shangreng,ENG,final,4.86,AC41_part010_final_ENG.pdf,,3664891,,done
41,Chandel,11,11 - Mitong,ENG,final,2.76,AC41_part011_final_ENG.pdf,,1988472,,done
41,Chandel,12,12 - Tarao Laimanai,ENG,final,3.45,AC41_part012_final_ENG.pdf,,2543997,,done
41,Chandel,13,13 - Liwa Sarei,ENG,final,5.81,AC41_part013_final_ENG.pdf,,4455690,,done
41,Chandel,14,14 - New Chayang,ENG,final,5.62,AC41_part014_final_ENG.pdf,,4299650,,done
41,Chandel,15,15 - Aihang,ENG,final,4.56,AC41_part015_final_ENG.pdf,,3476797,,done
41,Chandel,16,16 - Charangching Khullen,ENG,final,5.15,AC41_part016_final_ENG.pdf,,3892629,,done
41,Chandel,17,17 - Japhou Bazar Part-I(A),ENG,final,5.38,AC41_part017_final_ENG.pdf,,4108005,,done
41,Chandel,18,18 - Japhou Bazar Part-I(C),ENG,final,5.78,AC41_part018_final_ENG.pdf,,4383355,,done
41,Chandel,19,19 - Japhou Bazar Part-I(B),ENG,final,9.78,AC41_part019_final_ENG.pdf,,7883960,,done
41,Chandel,20,20 - Kanankhu,ENG,final,9.72,AC41_part020_final_ENG.pdf,,7787467,,done
41,Chandel,21,21 - Chengkhu(Hongbiban),ENG,final,5.01,AC41_part021_final_ENG.pdf,,3881922,,done
41,Chandel,22,22 - Angkhel Chayang,ENG,final,3.57,AC41_part022_final_ENG.pdf,,2655847,,done
41,Chandel,23,23 - Monsang Pantha,ENG,final,4.75,AC41_part023_final_ENG.pdf,,3605802,,done
41,Chandel,24,24 - Japhou,ENG,final,6.08,AC41_part024_final_ENG.pdf,,4694838,,done
41,Chandel,25,25 - Khongjon,ENG,final,3.56,AC41_part025_final_ENG.pdf,,2661949,,done
41,Chandel,26,26 - Mantri Pantha,ENG,final,4.73,AC41_part026_final_ENG.pdf,,3639893,,done
41,Chandel,27,27 - Lambung,ENG,final,7.56,AC41_part027_final_ENG.pdf,,6019054,,done
41,Chandel,28,28 - Chandel Christian,ENG,final,4.59,AC41_part028_final_ENG.pdf,,3473221,,done
41,Chandel,29,29 - Modi,ENG,final,7.76,AC41_part029_final_ENG.pdf,,6210085,,done
41,Chandel,30,30 - Hnatham,ENG,final,6.25,AC41_part030_final_ENG.pdf,,4851973,,done
41,Chandel,31,31 - Mahoutera,ENG,final,8.34,AC41_part031_final_ENG.pdf,,6625281,,done
41,Chandel,32,32 - Tonsen,ENG,final,5.01,AC41_part032_final_ENG.pdf,,3960557,,done
41,Chandel,33,33 - Unupat,ENG,final,7.51,AC41_part033_final_ENG.pdf,,6003296,,done
41,Chandel,34,34 - Khambathel,ENG,final,8.2,AC41_part034_final_ENG.pdf,,6605415,,done
41,Chandel,35,35 - Berukhudam,ENG,final,4.53,AC41_part035_final_ENG.pdf,,3504837,,done
41,Chandel,36,36 - Phiran Khullen,ENG,final,3.97,AC41_part036_final_ENG.pdf,,2994952,,done
41,Chandel,37,37 - Larong Khullen,ENG,final,5.69,AC41_part037_final_ENG.pdf,,4460491,,done
41,Chandel,38,38 - Larong Khunou,ENG,final,2.63,AC41_part038_final_ENG.pdf,,1793645,,done
41,Chandel,39,39 - Duthang,ENG,final,2.63,AC41_part039_final_ENG.pdf,,1888840,,done
41,Chandel,40,40 - Anal Khullen,ENG,final,3.75,AC41_part040_final_ENG.pdf,,2838949,,done
41,Chandel,41,41 - Singtom,ENG,final,7.22,AC41_part041_final_ENG.pdf,,5803531,,done
41,Chandel,42,42 - Sugnu Tribal,ENG,final,4.72,AC41_part042_final_ENG.pdf,,3662071,,done
41,Chandel,43,43 - Boljang Tampak,ENG,final,6.26,AC41_part043_final_ENG.pdf,,4910160,,done
41,Chandel,44,44 - Sugnu Langching,ENG,final,4.69,AC41_part044_final_ENG.pdf,,3530529,,done
41,Chandel,45,45 - Sugnu Lamhang,ENG,final,8.35,AC41_part045_final_ENG.pdf,,6730345,,done
41,Chandel,46,46 - Toupokpi,ENG,final,5.62,AC41_part046_final_ENG.pdf,,4375287,,done
41,Chandel,47,47 - Nungpan,ENG,final,4.83,AC41_part047_final_ENG.pdf,,3691370,,done
41,Chandel,48,48 - Y Thingkangphai,ENG,final,8.51,AC41_part048_final_ENG.pdf,,6864418,,done
41,Chandel,49,49 - Tampi,ENG,final,6.3,AC41_part049_final_ENG.pdf,,4938663,,done
41,Chandel,50,50 - Anal Khunou,ENG,final,6.21,AC41_part050_final_ENG.pdf,,4863873,,done
41,Chandel,51,51 - Charongching,ENG,final,4.76,AC41_part051_final_ENG.pdf,,3691479,,done
41,Chandel,52,52 - Paraolon,ENG,final,5.31,AC41_part052_final_ENG.pdf,,4154943,,done
41,Chandel,53,53 - Chakpikarong,ENG,final,7.37,AC41_part053_final_ENG.pdf,,5889933,,done
41,Chandel,54,54 - Rungchang,ENG,final,6.11,AC41_part054_final_ENG.pdf,,4813551,,done
41,Chandel,55,55 - Salluk,ENG,final,5.67,AC41_part055_final_ENG.pdf,,4450209,,done
41,Chandel,56,56 - Akaphe,ENG,final,5.63,AC41_part056_final_ENG.pdf,,4449142,,done
41,Chandel,57,57 - Longja,ENG,final,5.31,AC41_part057_final_ENG.pdf,,4149505,,done
41,Chandel,58,58 - Teiyang,ENG,final,4.23,AC41_part058_final_ENG.pdf,,3237606,,done
41,Chandel,59,59 - Khubung Khunou,ENG,final,4.08,AC41_part059_final_ENG.pdf,4279934,2990125,18,done
41,Chandel,60,60 - Khubung Khullen,ENG,final,3.69,AC41_part060_final_ENG.pdf,3871558,2872013,19,done
41,Chandel,61,61 - Paldai,ENG,final,9.54,AC41_part061_final_ENG.pdf,,7749748,,done
41,Chandel,62,62 - Molphei,ENG,final,7.11,AC41_part062_final_ENG.pdf,,5689647,,done
41,Chandel,63,63 - Mombi,ENG,final,3.25,AC41_part063_final_ENG.pdf,,2393831,,done
41,Chandel,64,64 - Khangbarol,ENG,final,3.38,AC41_part064_final_ENG.pdf,,2505844,,done
41,Chandel,65,65 - Lamphei,ENG,final,2.81,AC41_part065_final_ENG.pdf,,2069503,,done
41,Chandel,66,66 - K Savompa,ENG,final,3.64,AC41_part066_final_ENG.pdf,,2766759,,done
41,Chandel,67,67 - New Songjang,ENG,final,4.55,AC41_part067_final_ENG.pdf,,3456105,,done
41,Chandel,68,68 - Sajik Tampak,ENG,final,10.69,AC41_part068_final_ENG.pdf,,8695432,,done
41,Chandel,69,69 - Joupi,ENG,final,5.77,AC41_part069_final_ENG.pdf,,4525382,,done
41,Chandel,70,70 - Changpol,ENG,final,4.35,AC41_part070_final_ENG.pdf,,3357335,,done
41,Chandel,71,71 - Gamphajol,ENG,final,6.32,AC41_part071_final_ENG.pdf,,4881511,,done
41,Chandel,72,72 - Khengjoi,ENG,final,5.81,AC41_part072_final_ENG.pdf,,4614772,,done
41,Chandel,73,73 - Sehlon,ENG,final,2.76,AC41_part073_final_ENG.pdf,,2025213,,done
41,Chandel,74,74 - Hengsi,ENG,final,3.95,AC41_part074_final_ENG.pdf,,3058077,,done
41,Chandel,75,75 - Aisi,ENG,final,5.39,AC41_part075_final_ENG.pdf,,4262205,,done
41,Chandel,76,76 - Molngat,ENG,final,4.24,AC41_part076_final_ENG.pdf,,3213726,,done
41,Chandel,77,77 - Wayang,ENG,final,5.78,AC41_part077_final_ENG.pdf,,4498392,,done
41,Chandel,78,78 - Yangoulen,ENG,final,7.39,AC41_part078_final_ENG.pdf,,5890983,,done
41,Chandel,79,79 - Molcham,ENG,final,8.84,AC41_part079_final_ENG.pdf,,7146768,,done
41,Chandel,80,80 - New Samtal,ENG,final,6.05,AC41_part080_final_ENG.pdf,,4752698,,done
42,Tengnoupal,1,1 - Tollen,ENG,final,3.33,AC42_part001_final_ENG.pdf,,2452802,,done
42,Tengnoupal,2,2 - Khoibu,ENG,final,4.73,AC42_part002_final_ENG.pdf,,3608291,,done
42,Tengnoupal,3,3 - Heinoukhong,ENG,final,5.32,AC42_part003_final_ENG.pdf,,4070936,,done
42,Tengnoupal,4,4 - Mumlo Ringpam,ENG,final,4.58,AC42_part004_final_ENG.pdf,,3461507,,done
42,Tengnoupal,5,5 - Laiching Minou,ENG,final,7.09,AC42_part005_final_ENG.pdf,,5717665,,done
42,Tengnoupal,6,6 - Khangshim,ENG,final,6.59,AC42_part006_final_ENG.pdf,,5166024,,done
42,Tengnoupal,7,7 - Nungourok,ENG,final,6.54,AC42_part007_final_ENG.pdf,,5309400,,done
42,Tengnoupal,8,8 - Kangsang,ENG,final,6.92,AC42_part008_final_ENG.pdf,,5434320,,done
42,Tengnoupal,9,9 - Maipouching,ENG,final,6.57,AC42_part009_final_ENG.pdf,6894143,5139880,29,done
42,Tengnoupal,10,10 - Khunbi Khunou,ENG,final,3.95,AC42_part010_final_ENG.pdf,,2899109,,done
42,Tengnoupal,11,11 - Tuishimi,ENG,final,5.28,AC42_part011_final_ENG.pdf,,4033690,,done
42,Tengnoupal,12,12 - Maringphai,ENG,final,4.48,AC42_part012_final_ENG.pdf,,3278863,,done
42,Tengnoupal,13,13 - Saibol,ENG,final,7.71,AC42_part013_final_ENG.pdf,,6085886,,done
42,Tengnoupal,14,14 - Khulsaibung (A),ENG,final,4.47,AC42_part014_final_ENG.pdf,,3362138,,done
42,Tengnoupal,15,15 - Khulsaibung (B),ENG,final,4.69,AC42_part015_final_ENG.pdf,,3544532,,done
42,Tengnoupal,16,16 - Machi (A),ENG,final,8.21,AC42_part016_final_ENG.pdf,8613364,6436371,34,done
42,Tengnoupal,17,17 - Machi (B),ENG,final,2.56,AC42_part017_final_ENG.pdf,,1765341,,done
42,Tengnoupal,18,18 - Konaitong,ENG,final,5.32,AC42_part018_final_ENG.pdf,,3990604,,done
42,Tengnoupal,19,19 - Lamlong Khullen (A),ENG,final,2.66,AC42_part019_final_ENG.pdf,,1873936,,done
42,Tengnoupal,20,20 - Lamlong Khullen (B),ENG,final,8.11,AC42_part020_final_ENG.pdf,,6374506,,done
42,Tengnoupal,21,21 - Langol (A),ENG,final,6.53,AC42_part021_final_ENG.pdf,,5087953,,done
42,Tengnoupal,22,22 - Langol (B),ENG,final,5.43,AC42_part022_final_ENG.pdf,,4126619,,done
42,Tengnoupal,23,23 - Khunbi,ENG,final,7.57,AC42_part023_final_ENG.pdf,,5927715,,done
42,Tengnoupal,24,24 - Kangoi,ENG,final,4.11,AC42_part024_final_ENG.pdf,,3113238,,done
42,Tengnoupal,25,25 - Phunchong,ENG,final,4.36,AC42_part025_final_ENG.pdf,,3335999,,done
42,Tengnoupal,26,26 - Kangoi Khuningsi,ENG,final,5.88,AC42_part026_final_ENG.pdf,,4760898,,done
42,Tengnoupal,27,27 - Sita,ENG,final,5.82,AC42_part027_final_ENG.pdf,,4610887,,done
42,Tengnoupal,28,28 - Bongli,ENG,final,6.6,AC42_part028_final_ENG.pdf,,5195199,,done
42,Tengnoupal,29,29 - Khudei Khullen,ENG,final,5.53,AC42_part029_final_ENG.pdf,,4229159,,done
42,Tengnoupal,30,30 - Aimol Khullen,ENG,final,8.17,AC42_part030_final_ENG.pdf,,6507198,,done
42,Tengnoupal,31,31 - Aimol Chingnunghut,ENG,final,6.96,AC42_part031_final_ENG.pdf,,5426788,,done
42,Tengnoupal,32,32 - Molnom,ENG,final,4.2,AC42_part032_final_ENG.pdf,,3127438,,done
42,Tengnoupal,33,33 - Molnoi,ENG,final,10.05,AC42_part033_final_ENG.pdf,,8064822,,done
42,Tengnoupal,34,34 - Phunal Sambum,ENG,final,5.15,AC42_part034_final_ENG.pdf,,3939253,,done
42,Tengnoupal,35,35 - Khudei Khunou,ENG,final,6.55,AC42_part035_final_ENG.pdf,,5106785,,done
42,Tengnoupal,36,36 - Purum Tampak,ENG,final,5.4,AC42_part036_final_ENG.pdf,,4216387,,done
42,Tengnoupal,37,37 - Komlathabi,ENG,final,8.04,AC42_part037_final_ENG.pdf,,6194571,,done
42,Tengnoupal,38,38 - Liwa Changning,ENG,final,6.35,AC42_part038_final_ENG.pdf,,4868191,,done
42,Tengnoupal,39,39 - Purum Chumbang,ENG,final,9.21,AC42_part039_final_ENG.pdf,,7356304,,done
42,Tengnoupal,40,40 - Saivom,ENG,final,3.82,AC42_part040_final_ENG.pdf,,2878020,,done
42,Tengnoupal,41,41 - Chellep,ENG,final,2.9,AC42_part041_final_ENG.pdf,,2276492,,done
42,Tengnoupal,42,42 - Rilram Centre,ENG,final,4.93,AC42_part042_final_ENG.pdf,,3738896,,done
42,Tengnoupal,43,43 - Kambang Khulen,ENG,final,6.08,AC42_part043_final_ENG.pdf,,4694336,,done
