district_name,ac_no,ac_name,part_no,polling_station_name,filename
KALIMPONG,22,Kalimpong,255,Mission Hill T.E. Primary School,wb_pdfs/supplements/a0220255.pdf
KALIMPONG,22,Kalimpong,256,Mission Hill T.E. Primary School,wb_pdfs/draft_rolls/a0220256.pdf
KALIMPONG,22,Kalimpong,256,Mission Hill T.E. Primary School,wb_pdfs/supplements/a0220256.pdf
KALIMPONG,22,Kalimpong,257,Neora F. V. Primary School,wb_pdfs/draft_rolls/a0220257.pdf
KALIMPONG,22,Kalimpong,257,Neora F. V. Primary School,wb_pdfs/supplements/a0220257.pdf
KALIMPONG,22,Kalimpong,258,Juddhabir Junior Basic School,wb_pdfs/draft_rolls/a0220258.pdf
KALIMPONG,22,Kalimpong,258,Juddhabir Junior Basic School,wb_pdfs/supplements/a0220258.pdf
KALIMPONG,22,Kalimpong,259,Minglass Forest Village Primary School,wb_pdfs/draft_rolls/a0220259.pdf
KALIMPONG,22,Kalimpong,259,Minglass Forest Village Primary School,wb_pdfs/supplements/a0220259.pdf
KALIMPONG,22,Kalimpong,260,Community Hall Sombaray,wb_pdfs/draft_rolls/a0220260.pdf
KALIMPONG,22,Kalimpong,260,Community Hall Sombaray,wb_pdfs/supplements/a0220260.pdf
KALIMPONG,22,Kalimpong,261,Babari Primary School,wb_pdfs/draft_rolls/a0220261.pdf
KALIMPONG,22,Kalimpong,261,Babari Primary School,wb_pdfs/supplements/a0220261.pdf
