constituency_name,part_no,poll_station_name,area_covered,file_name_en,file_name_ta
BAHOUR,23/18,"GOVT. PRIMARY SCHOOL, DESAMUTHUMARIAMMAN KOIL STREET, BAHOURPET, PUDUCHERRY-607402

","MAIN ROAD, BAHOUR PET, PUDUCHERRY-607402

DESAMUTHUMARIAMMAN KOIL STREET, BAHOURPET, PUDUCHERRY-607402

MARIAMMANKOIL STREET, BAHOURPET, PUDUCHERRY-607402

AMBEDKAR STREET, BAHOUR PET, PUDUCHERRY-607402",eng_23_18.pdf,tam_23_18.pdf
BAHOUR,23/19,"GOVT. HIGH SCHOOL, CUDDALORE ROAD, KEEZHPARIKALPAT, PUDUCHERRY-607402

","VINAYAGAR KOIL STREET, MELPARIKALPET, PUDUCHERRY-607402

REDDIARSTREET, MELPARIKALPET, PUDUCHERRY-607402

VANNIYARSTREET, MELPARIKALPET, PUDUCHERRY-607402

ARATCHIKUPPAM ROAD, MELPARIKALPET, PUDUCHERRY-607402

MULLODAIROAD, MELPARIKALPET, PUDUCHERRY-607402

MARIAMMANKOIL STREET, MELPARIKALPETPET, PUDUCHERRY-607402

MARIAMMAN KOIL STREET - 2ND STREET, MELPARIKKALPATTU, PUDUCHERRY-607402

MELPARIKKALPATTU PET, MEL PARIKKALPET PET, PUDUCHERRY-607402

MURUGAN KOIL STREET, MELPARIKKALPATTU, PUDUCHERRY-607402",eng_23_19.pdf,tam_23_19.pdf
BAHOUR,23/20,"GOVT. HIGH SCHOOL, CUDDALORE ROAD, KEEZHPARIKALPAT, PUDUCHERRY-607402

","PULIYANCHERRY, KEEZHPARIKALPET, PUDUCHERRY-607402

CUDDALORE ROAD, KEEZHPARIKALPAT, PUDUCHERRY-607402

PALLIKOODA VEEDHI, KEEZHPARIKALPET, PUDUCHERRY-607402

PILLAYAR KOIL STREET, KEEZHPARIKKALPATTU, PUDUCHERRY-607402

PUDUNAGAR, KEEZHPARIKALPET, PUDUCHERRY-607402

PUDUNAGAR 1ST STREET, KEEZHPARIKALPET, PUDUCHERRY-607402

PUDUNAGAR - 2ND STREET, KEEZHPARIKALPET, PUDUCHERRY-607402

PUDUNAGAR 3RD STREET, KEEZHPARIKALPET, PUDUCHERRY-607402

PUDUNAGAR  MAIN ROAD, KEEZHPARIKALPET, PUDUCHERRY-607402

MARIAMMANKOIL VEEDHI, KEEZHPARIKALPET, PUDUCHERRY-607402

ERIKKARAI STREET, KEEZH PARIKKALPET, PUDUCHERRY-607402

KEEZHPARIKALPET PET, KEEZHPARIKALPET PET, PUDUCHERRY-607402

SUNDARARAM NAGAR, KEEZHPARIKALPATTU, BAHOUR , PUDUCHERRY 607402

SRI THIRUMALAI NAGAR, KEEZHPARIKALPATTU, BAHOUR, PUDUCHERRY 607402",eng_23_20.pdf,tam_23_20.pdf
BAHOUR,23/21,"GOVT. PRIMARY SCHOOL (NEW BUILDING), RICE MILL STREET, SINNAARATCHIKUPPAM, PUDUCHERRY-607402

","MUTHUMARIAMMANKOIL STREET, SINNAARATCHIKUPPAM, PUDUCHERRY-607402

NADU STREET, SINNAARATCHIKUPPAM, PUDUCHERRY-607402

WATER TANK STREET, SINNAARATCHIKUPPAM, PUDUCHERRY-607402

MADHUKADAI STREET, SINNAARATCHIKUPPAM, PUDUCHERRY-607402

RICE MILL STREET, SINNAARATCHIKUPPAM, PUDUCHERRY-607402

PUDUTHERU, SINNAARATCHIKUPPAM, PUDUCHERRY-607402

SIVANKOIL VEEDHI, SINNAARATCHIKUPPAM, PUDUCHERRY-607402

MUTHUMARIAMMANKOIL STREET, PERIYAARATCHIKUPPAM, PUDUCHERRY-607402

VEERANKOVILSTREET, KOMATHANMEDU, PUDUCHERRY-607402

KOMNANTHANMEDU, PUDUCHERRY-607402

KOMANTHAN MEDU ROAD, CHINNA ARAICHIKUPPAM, PUDUCHERRY 607 402",eng_23_21.pdf,tam_23_21.pdf
BAHOUR,23/22,"GOVT. SMART PRIMARY SCHOOL, MOORTHIKUPPAM MAIN ROAD, MADIKRISHNAPURAM, PUDUCHERRY-607402

","ANJANEYARKOIL STREET, MATHIKRISHNAVARAM, PUDUCHERRY-607402

PERUMAL KOIL STREET, KRISHNAVARAM, PUDUCHERRY-607402

NADUSTREET, MADIKRISHNAPURAM, PUDUCHERRY-607402

PILLAIYARKOIL VEEDHI, MADHIKRISHNAPURAM, PUDUCHERRY-607402

KRISHNAVARAM, KRISHNAPURAM, PUDUCHERRY-607402

VARADARAJAPERUMAL NAGAR, UTCHIMEDU, PUDUCHERRY-607402

PORAYATHAMMAN KOVIL ST., UTCHIMEDU, PUDUCHERRY-607402

UTCHIMEDU, UTCHIMEU, PUDUCHERRY-607402

MARIAMMAN KOIL STREET, MADIKRISHNAPURAM, PUDUCHERRY-607402

KESAVAN NAGAR, UTCHIMEDU, PUDUCHERRY-607402.",eng_23_22.pdf,tam_23_22.pdf
BAHOUR,23/23,"K.R. SUBRMANIYA PADAYATCHI GOVT. HR. SEC. SCHOOL, MOORTHIKUPPAM MAIN ROAD, MADIKRISHNAPURAM, PUDUCHERRY-607402

","PALLIKORAVALLIMEDU, PALLIKORAVALLIMEDU, PUDUCHERRY-607402

MAINROAD, MATHIKRISHNAPURAM, PUDUCHERRY-607402

RAJAGOWRINAGAR, MATHIKRISHNAPURAM, PUDUCHERRY-607402

1ST STREET, RAJAGOWRI NAGAR, MADIKRISHNAPURAM, PUDUCHERRY-607402

GANDHI NAGAR, MADIKRISHNAPURAM, PUDUCHERRY-607402

KURINJI NAGAR, MADIKRISHNAPURAM, PUDUCHERRY-607402

THAMARAI STREET, KURINJI NAGAR, KORAVALLIMEDU, PUDUCHERRY-607402

MAIN ROAD, KORAVALLIMEDU, PUDUCHERRY-607402

MAINROAD, SULLIANKUPPAM, PUDUCHERRY-607402

MOORTHIKUPPAM MAIN ROAD, MADIKRISHNAPURAM, PUDUCHERRY-607402

NADUSTREET, MADIKRISHNAPURAM, PUDUCHERRY-607402

THERADI STREET, MADIKRISHNAPURAM, PUDUCHERRY-607402

5STAR HOTEL, MULLODAI, PUDUCHERRY-607402

ANNAMALAI NAGAR, KORAVALLIMEDU, PUDUCHERRY-607402

ECR ROAD, MATHIKRISHNAPURAM, PUDUCHERRY-607402

ROJA STREET, KURINJI NAGAR, KORAVALLIMEDU, BAHOUR, PUDUCHERRY - 607402.",eng_23_23.pdf,tam_23_23.pdf
BAHOUR,23/24,"K.R. SUBRMANIYA PADAYATCHI GOVT. HR. SEC. SCHOOL, MOORTHIKUPPAM MAIN ROAD, MADIKRISHNAPURAM, PUDUCHERRY-607402

","MARIAMMANKOIL STREET, KORAVALLIMEDU, PUDUCHERRY-607402

NORTH STREET, SULLIYANKUPPAM, PUDUCHERRY-607402

ANGALAMMANKOIL STREET, SULLIANKUPPAM, PUDUCHERRY-607402

VANANKULAM PUDU STREET, MANAPPATTU, PUDUCHERRY-607402

MAINROAD, VANANKULAM, PUDUCHERRY-607402

NORTH STREET, VANNANKULAM, PUDUCHERRY-607402

MARIAMMAN KOIL STREET, VANNANKULAM PET, PUDUCHERRY-607402

NEW STREET, VANNANKULAM PET, PUDUCHERRY-607402

NORTH STREET, KORAVALLIMEDU, BAHOUR, PUDUCHERRY - 607402",eng_23_24.pdf,tam_23_24.pdf
BAHOUR,23/25,"GOVT. PRIMARY SCHOOL, MANAPPATTU MAIN ROAD, KANNIAKOIL, PUDUCHERRY-607402

","MANAPPATTU MAIN ROAD, KANNIAKOIL, PUDUCHERRY-607402

PANCHAIVAZHI AMMAN KOIL VEEDHI, KANNIAKOIL, PUDUCHERRY-607402

MARIYAMMAN KOIL VEEDHI, KANNIAKOIL, PUDUCHERRY-607402

KANNIAKOIL, MANAPPATTU MAIN ROAD, PUDUCHERRY-607402

MUTHALAMMAN KOIL VEEDHI, KANNIAKOIL, PUDUCHERRY-607402

CUDDALORE MAIN ROAD, KANNIAKOIL, PUDUCHERRY-607402

THIRUMALAIYAN NAGAR, KANNIAKOIL, PUDUCHERRY-607402

T.T.R. NAGAR, KANNIAKOIL, PUDUCHERRY-607402

MASILAMANI NAGAR, KANNIAKOIL, PUDUCHERRY-607402

SUBRAMANIA NAGAR, KANNIAKOIL, PUDUCHERRY-607402

K.V. THANDAPANI NAGAR, KANNIAKOIL, PUDUCHERRY-607402

SEENUVASA GARDEN, KANNIAKOIL, PUDUCHERRY-607402.

RATHNA AVENUE, KANNIAKOIL, PUDUCHERRY-607402.

SAYADEVI NAGAR, MANAPET MAIN ROAD, KANNIYAKOIL, PUDUCHERRY 607 402

VIP NAGAR, KANNIYAKOIL, BAHOUR,   PUDUCHERRY 607402",eng_23_25.pdf,tam_23_25.pdf
BAHOUR,23/26,"GOVT. PRIMARY SCHOOL, MANAPPATTU MAIN ROAD, KANNIAKOIL, PUDUCHERRY-607402

","PUDUNAGAR, KANNIAKOIL, PUDUCHERRY-607402

MURUGANKOIL STREET PUDUNAGAR PET, KANNIAKOIL, PUDUCHERRY-607402

PUDUNAGARPET MARIAMMAN KOIL STREET, KANNIAKOIL, PUDUCHERRY-607402

PUDUNAGAR PET (CUDDALORE MAIN ROAD, KANNIAKOIL, PUDUCHERRY-607402",eng_23_26.pdf,tam_23_26.pdf
BAHOUR,23/27,"GOVT. PRIMARY SCHOOL, PALLIKOODA VEEDHI, KATTUKUPPAM, PUDUCHERRY-607402

","WARKALODAIPET, WARKALODAIPET, PUDUCHERRY-607402

VARKALODAI, KATTUKUPPAM, PUDUCHERRY-607402

MARIAMMANKOILVEEDHI, VARKALODAI, PUDUCHERRY-607402

E.C.R. ROAD, KATTUKUPPAM, PUDUCHERRY-607402

RAGAVENDRA NAGAR, KATTUKUPPAM, PUDUCHERRY-607402

BAKKIALAKSHMI NAGAR, KATTUKUPPAM, PUDUCHERRY-607402

E.D.QUARTERS, VARKALODAI, PUDUCHERRY-607402

MAINROAD, KATTUKUPPAM, PUDUCHERRY-607402

SUBBIAH NAGAR, KATTUKUPPAM, PUDUCHERRY-607402

ARUNACHALESWARER NAGAR, KATTUKUPPAM, PUDUCHERRY-607402

GANDHI NAGAR, KATTUKUPPAM, PUDUCHERRY-607402

SIVASAKTHI NAGAR, KATTUKUPPAM, MANAPATTU, PUDUCHERRY-607402",eng_23_27.pdf,tam_23_27.pdf
BAHOUR,23/28,"GOVT. PRIMARY SCHOOL, PALLIKOODA VEEDHI, KATTUKUPPAM, PUDUCHERRY-607402

","MARIAMMANKOIL VEEDHI, KATTUKUPPAM, PUDUCHERRY-607402

PALLIKOODA VEEDHI, KATTUKUPPAM, PUDUCHERRY-607402

ANNA VEEDHI, KATTUKUPPAM, PUDUCHERRY-607402

THANTHAI PERIYAR STREET, KATTUKUPPAM, PUDUCHERRY-607402

M.G.R.VEEDHI, KATTUKUPPAM, PUDUCHERRY-607402

BHARATHIYARVEEDHI, KATTUKUPPAM, PUDUCHERRY-607402

INDHIRAGANTHI VEEDHI, KATTUKUPPAM, PUDUCHERRY-607402

KAMARAJVEEDHI, KATTUKUPPAM, PUDUCHERRY-607402

JAWAHARNEHRU VEEDHI, KATTUKUPPAM, PUDUCHERRY-607402

SABTHAGIRI NAGAR, KANTHANPET, PUDUCHERRY-607402",eng_23_28.pdf,tam_23_28.pdf
BAHOUR,23/29,"GOVT. MIDDLE SCHOOL, MARIAMMAN KOIL STREET, MANAPATU, PUDUCHERRY-607402

","MANAPATTU PET, PUDUCHERRY-607402

MARIAMMANKOIL VEEDHI, MANAPETPET, PUDUCHERRY-607402

MANAPPATTU MAIN ROAD, MANAPATTUPET, PUDUCHERRY-607402

PUDUTHERU, MANAPATTUPET, PUDUCHERRY-607402

1ST CROSS, MANAPATTU PET, PUDUCHERRY-607402

KANNIAKOIL ROAD, MANAPATTU, PUDUCHERRY-607402

VIP NAGAR, MANAPATTU, PUDUCHERRY-607402

ROYAL NAGAR, MANAPATTU, PUDUCHERRY-607402

MARUTHUVAMANAI VEEDHI, MANAPATTU, PUDUCHERRY.",eng_23_29.pdf,tam_23_29.pdf
BAHOUR,23/30,"GOVT. MIDDLE SCHOOL, MARIAMMAN KOIL STREET, MANAPATU, PUDUCHERRY-607402

","MARIAMMAN KOIL STREET, MANAPATU, PUDUCHERRY-607402

SINNATHERU, MANAPATTU, PUDUCHERRY-607402",eng_23_30.pdf,tam_23_30.pdf
BAHOUR,23/31,"GOVT. SMART PRIMARY SCHOOL, PALLIKOODAM VEEDHI, MOORTHIKUPPAMPET, PUDUCHERRY-607402

","MOORTHIKUPPAM, PUDUCHERRY-607402

MARIAMMANKOIL VEEDHI, MOORTHIKUPPAM, PUDUCHERRY-607402

KEERIKARAN SANDHU, MOORTHIKUPPAM, PUDUCHERRY-607402

PALLIKOODAM VEEDHI, MOORTHIKUPPAMPET, PUDUCHERRY-607402

MOORTHIKUPPAMPET,    PUDUCHERRY-607402

MARIAMMANKOIL VEEDHI, MOORTHIKUPPAMPET, PUDUCHERRY-607402

MURUGANKOIL VEEDHI, MOORTHIKUPPAMPET, PUDUCHERRY-607402

SRI RAM NAGAR, MOORTHIKUPPAM, PUDUCHERRY - 607402.",eng_23_31.pdf,tam_23_31.pdf
BAHOUR,23/32,"GOVT. PRIMARY SCHOOL, TSUNAMI COLONY, PUDUKUPPAM, PUDUCHERRY-607402

","TSUNAMI COLONY, PUDUKUPPAM, PUDUCHERRY-607402

METTU STREET, PUDUKUPPAM, PUDUCHERRY-607402

EAST STREET, PUDUKUPPAM, PUDUCHERRY-607402",eng_23_32.pdf,tam_23_32.pdf
NEDUNGADU,24/01,"KAMARAJ GOVT. HIGH SCHOOL, PORAYAR SALAI, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

","KUPPUCHETTY CHAVADY, POOVAM, VARICHIKKUDY,  KOTTUCHERRY, KARAIKAL-609609.

ANNANAGAR, POOVAM, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

IYYANAR KOVIL STREET, POOVAM, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.",eng_24_01.pdf,tam_24_01.pdf
NEDUNGADU,24/02,"KAMARAJ GOVT. HIGH SCHOOL, PORAYAR SALAI, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

","POOVAM SALAI, POOVAM, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

SIVAN KOVIL STREET, POOVAM, KOTTUCHERRY, KARAIKAL-609609.

POOVAM PET, POOVAM, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

PIDARI KOVIL STREET, POOVAM, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

YADAVAR STREET, POOVAM, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.",eng_24_02.pdf,tam_24_02.pdf
NEDUNGADU,24/03,"KAMARAJ GOVT. HIGH SCHOOL, PORAYAR SALAI, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

","PORAYAR SALAI, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

MARIYAMMAN KOVIL STREET, VARICHIKKUDY,  KOTTUCHERRY, KARAIKAL-609609.

MARIYAMMAN KOVIL WEST STREET, VARICHIKKUDY,  VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

MARIAMMAN KOVIL NORTH STREET, VARICHIKKUDY,  KOTTUCHERRY, KARAIKAL-609609.",eng_24_03.pdf,tam_24_03.pdf
NEDUNGADU,24/04,"GOVT. HIGH SCHOOL  , IYYANAR KOVIL STREET, VARICHIKUDY, KOTTUCHERRY, KARAIKAL-609609.

","PERUMAL KOVIL STREET, VARICHIKUDY, KOTTUCHERRY, KARAIKAL-609609.

IYYANAR KOVIL STREET, VARICHIKUDY, KOTTUCHERRY, KARAIKAL-609609.

THIRUVETTAKUDI ROAD, VARICHIKUDY, KOTTUCHERRY, KARAIKAL-609609.

L.G.R. NAGAR, VARICHIKUDY, KOTTUCHERRY, KARAIKAL-609609.

MAIN ROAD, VARICHIKUDY, KOTTUCHERRY, KARAIKAL-609609.

SONIYA GANDHI NAGAR, VARICHIKUDY, KOTTUCHERRY, KARAIKAL-609609.

MARIAMMAN KOVIL STREET, VARICHIKUDY, KOTTUCHERRY, KARAIKAL-609609.

FIRST CROSS STREET, SONIYA GANDHI NAGAR, VARICHIKUDY, KOTTUCHERRY, KARAIKAL-609609.

OVERSEAS ELECTORS",eng_24_04.pdf,tam_24_04.pdf
NEDUNGADU,24/05,"GOVT. HIGH SCHOOL , IYYANAR KOVIL STREET, VARICHIKUDY, KOTTUCHERRY, KARAIKAL-609609.

","KONNAKAVALI, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

EAST KONNAKAVALI, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

V.O.C NAGAR (NORTH) PET, VARICHIKKUDY , KOTTUCHERRY, KARAIKAL-609609.

PERUMAL KOVIL STREET, VARICHIKKUDY,  KOTTUCHERRY, KARAIKAL-609609.

NORTH STREET (PERUMAL KOVIL STREET), VARICHIKUDY, KOTTUCHERRY, KARAIKAL-609609.

KAZHUGU MEDU, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

KAMARAJ NAGAR,VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

THILAGAM NAGAR, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.",eng_24_05.pdf,tam_24_05.pdf
NEDUNGADU,24/06,"GOVT. PRIMARY SCHOOL , RAYANPALAYAM STREET, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

","PULIANTHOPPU, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

KOOZHKUDITHA AGRAHARAM, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

KOOZHKUDITHA AGRAHARAM PET, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

RAYANPALAYAM STREET, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

RAYANPALAYAM STREET LANE, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

RAYANPALAYAM PET, VARICHIKUDY, KOTTUCHERRY, KARAIKAL-609609.

MAIN ROAD, RAYANPALAYAM, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

DEVANOOR ROAD, RAYANPALAYAM, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

NETHAJI NAGAR, MAIN ROAD, RAYANPALAYAM, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

NAVODAYA QUARTERS, RAYANPALAYAM, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

RAM NAGAR, RAYANPALAYAM, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.",eng_24_06.pdf,tam_24_06.pdf
NEDUNGADU,24/07,"GOVT. PRIMARY SCHOOL , RAYANPALAYAM STREET, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

","SOUTH STREET, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

PERIYANAYAGI KOVIL STREET, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

DAVANOOR ROAD, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

NEW STREET, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

GANDHI NAGAR, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

RAGAVENDRA NAGAR, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.

GREEN GARDEN, VARICHIKKUDY, KOTTUCHERRY, KARAIKAL-609609.",eng_24_07.pdf,tam_24_07.pdf
NEDUNGADU,24/08,"VILLAGE PANCHAYAT OFFICE, SONIA GANDHI NAGAR, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

","MAIN ROAD, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

COLONY STREET, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

VALLUVAR COLONY, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

KAMARAJAR NAGAR, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

SONIA GANDHI NAGAR, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.",eng_24_08.pdf,tam_24_08.pdf
NEDUNGADU,24/09,"GOVT. HIGH SCHOOL   (NORTH SIDE), MARIAMMAN KOVIL EAST STREET, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

","MARIAMMAN KOVIL SOUTH STREET, THIRUVETTAKUDY,KOTTUCHERRY, KARAIKAL-609609.

MARIAMMAN KOVIL WEST STREET, THIRUVETTAKUDY,KOTTUCHERRY, KARAIKAL-609609.

MARIAMMAN KOVIL NORTH STREET, THIRUVETTAKUDY,KOTTUCHERRY, KARAIKAL-609609.

AYYANAR KOVIL STREET, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

VALLUVAR STREET, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

KANNIAMMAN KOVIL STREET, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

CHURCH STREET, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

VANIYA STREET, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

JAYA GANAPATHY NAGAR, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.",eng_24_09.pdf,tam_24_09.pdf
NEDUNGADU,24/10,"GOVT. HIGH SCHOOL  (SOUTH SIDE), MARIAMMAN KOVIL EAST STREET, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

","MARIAMMAN KOVIL EAST STREET, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

NORTH WEST STREET, KOVILMEDU, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

NORTH STREET, KOVILMEDU, THIRUVETAKUDY,KOTTUCHERRY, KARAIKAL-609609.

EAST STREET, KOVILMEDU, THIRUVETTAKUDY,KOTTUCHERRY, KARAIKAL-609609.

SOUTH STREET, KOVILMEDU, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

NORTH STREET, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.",eng_24_10.pdf,tam_24_10.pdf
NEDUNGADU,24/11,"GOVT. (SMART) PRIMARY SCHOOL  (NORTH SIDE), KALIKUPPAM, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

","AKKAMPETTAI, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

KALIKUPPAM, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

MANDAPATHUR, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

KALIKUPPAM, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

NORTH STREET, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

EAST STREET, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

MIDDLE STREET, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

SUNAMI QUARTERS, MANDAPATHUR, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.

SUNAMI QUARTERS, KALIKUPPAM, THIRUVETTAKUDY,  KOTTUCHERRY, KARAIKAL-609609.

SUNAMI QUARTERS, AKKAMPETTAI, THIRUVETTAKUDY, KOTTUCHERRY, KARAIKAL-609609.",eng_24_11.pdf,tam_24_11.pdf
NEDUNGADU,24/12,"VETERINARY HOSPITAL, PORAIYAR ROAD, KOTTUCHERRY, KARAIKAL-609609.

","ARULAPAPILLAI PET,  VARICHIKUDY, KOTTUCHERRY, KARAIKAL-609609.

MANMATHAN KOVIL STREET, VARICHIKUDY, KOTTUCHERRY, KARAIKAL-609609.

POOKARA STREET, KOTTUCHERRY, KARAIKAL-609609.

NEW STREET, KOTTUCHERRY, KARAIKAL-609609.

SENIYAR STREET, KOTTUCHERRY, KARAIKAL-609609.

A.J.A. NAGAR, MAIN ROAD,  KOTTUCHERRY, KARAIKAL-609609.",eng_24_12.pdf,tam_24_12.pdf
NEDUNGADU,24/13,"V.O.C. GOVT. HR. SEC. SCHOOL , PORAIYAR ROAD, KOTTUCHERRY, KARAIKAL-609609.

","VELLAIPILLAIYAR KOVIL SOUTH STREET, KOTTUCHERRY, KARAIKAL-609609.

THENKARAI STREET, KOTTUCHERRY, KARAIKAL-609609.

KUYAVAN KULAM STREET, KOTTUCHERRY, KARAIKAL-609609.

M.G.R. STREET, KOTTUCHERRY, KARAIKAL-609609.

THENKARAI PET, KOTTUCHERRY, KARAIKAL-609609.

PORAIYAR ROAD, KOTTUCHERRY, KARAIKAL-609609.

I CROSS STREET, VELLAPILLAIYAR KOVIL STREET, KOTTUCHERRY, KARAIKAL-609609.

V.O.C. NAGAR, KOTTUCHERRY, KARAIKAL-609609.",eng_24_13.pdf,tam_24_13.pdf
NEDUNGADU,24/14,"V.O.C. GOVT. HR. SEC. SCHOOL, PORAIYAR ROAD, KOTTUCHERRY, KARAIKAL-609609.

","AYYAN KULAM STREET, KOTTUCHERRY, KARAIKAL-609609.

PORAIYAR ROAD, KOTTUCHERRY, KARAIKAL-609609.

BRAMANAR STREET, KOTTUCHERRY, KARAIKAL-609609.

VADAMATTAM ROAD, KOTTUCHERRY, KARAIKAL-609609",eng_24_14.pdf,tam_24_14.pdf
NEDUNGADU,24/15,"GOVT. GIRLS HIGH SCHOOL , VELLAPILLAIYAR KOVIL STREET, KOTTUCHERRY, KARAIKAL-609609.

","VELLAPILLAIYAR KOVIL STREET, KOTTUCHERRY, KARAIKAL-609609.

MUKULAM STREET, KOTTUCHERRY, KARAIKAL-609609.

EAST STREET, KOTTUCHERRY, KARAIKAL-609609.

NAICKAR STREET, KOTTUCHERRY, KARAIKAL-609609.

MARIYAMMAN KOVIL STREET, KOTTUCHERRY, KARAIKAL-609609.

IYYANAR KOVIL STREET, KOTTUCHERRY, KARAIKAL-609609.

GANAPATHY NAGAR, KOTTUCHERRY, KARAIKAL-609609.

D.K.S. COLONY, MAIN ROAD, KOTTUCHERRY, KARAIKAL-609609.

OVERSEAS ELECTORS",eng_24_15.pdf,tam_24_15.pdf
NEDUNGADU,24/16,"GOVT. PRIMARY SCHOOL, ANNA NAGAR, KOTTUCHERRY, KARAIKAL-609609.

","NORTH STREET-EAST STREET, KOTTUCHERRY, KARAIKAL-609609.

NORTH STREET MAIN ROAD, KOTTUCHERRY, KARAIKAL-609609.

KAMARAJAR ROAD, KOTTUCHERRY, KARAIKAL-609609.

NORTH STREET SAMADHI LANE, KOTTUCHERRY, KARAIKAL-609609.

MUTHUSAMIPILLAI STREET, KOTTUCHERRY, KARAIKAL-609609.

ANNA NAGAR, KOTTUCHERRY, KARAIKAL-609609.

PIDARI KOVIL STREET, KOTTUCHERRY, KARAIKAL-609609.",eng_24_16.pdf,tam_24_16.pdf
NEDUNGADU,24/17,"GOVT. PRIMARY SCHOOL, EAST PET, JEEVA NAGAR, KOTTUCHERRY, KARAIKAL-609609.

","EAST PET, JEEVA NAGAR, KOTTUCHERRY, KARAIKAL-609609.

BEEMA RAO NAGAR, KOTTUCHERRY, KARAIKAL-609609.

KUMARAPILLAI STREET, KOTTUCHERRY, KARAIKAL-609609.

MARY STREET, KOTTUCHERRY, KARAIKAL-609609.

I.T.I BACK SIDE, KOTTUCHERRY, KARAIKAL-609609.

GOVT. QUARTERS, KOTTUCHERRY, KARAIKAL-609609.",eng_24_17.pdf,tam_24_17.pdf
